SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,NPOPCHG2020,NPOPCHG2021,NPOPCHG2022,BIRTHS2020,BIRTHS2021,BIRTHS2022,DEATHS2020,DEATHS2021,DEATHS2022,NATURALCHG2020,NATURALCHG2021,NATURALCHG2022,INTERNATIONALMIG2020,INTERNATIONALMIG2021,INTERNATIONALMIG2022,DOMESTICMIG2020,DOMESTICMIG2021,DOMESTICMIG2022,NETMIG2020,NETMIG2021,NETMIG2022,RESIDUAL2020,RESIDUAL2021,RESIDUAL2022,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,GQESTIMATES2022,RBIRTH2021,RBIRTH2022,RDEATH2021,RDEATH2022,RNATURALCHG2021,RNATURALCHG2022,RINTERNATIONALMIG2021,RINTERNATIONALMIG2022,RDOMESTICMIG2021,RDOMESTICMIG2022,RNETMIG2021,RNETMIG2022
50,3,5,13,239,Georgia,Quitman County,2238,2228,2236,2249,-10,8,13,6,24,21,15,46,48,-9,-22,-27,0,0,0,-2,30,39,-2,30,39,1,0,1,0,0,0,0,10.7526882,9.3645485,20.609319,21.4046823,-9.8566308,-12.040134,0,0,13.4408602,17.3913043,13.4408602,17.3913043
50,3,5,13,241,Georgia,Rabun County,16882,16914,17088,17206,32,174,118,35,155,159,69,320,299,-34,-165,-140,1,6,10,72,343,233,73,349,243,-7,-10,15,137,137,89,215,9.11711076,9.27275908,18.8224222,17.4374526,-9.7053115,-8.1646935,0.35292042,0.5831924,20.1752838,13.5883828,20.5282042,14.1715752
50,3,5,13,243,Georgia,Randolph County,6423,6368,6253,6116,-55,-115,-137,18,67,69,51,127,125,-33,-60,-56,0,0,0,-19,-58,-85,-19,-58,-85,-3,3,4,233,233,231,144,10.6172253,11.1569246,20.1251882,20.2118199,-9.5079629,-9.0548953,0,0,-9.1910308,-13.744038,-9.1910308,-13.744038
50,3,5,13,245,Georgia,Richmond County,206607,206526,205358,206640,-81,-1168,1282,691,2625,2810,553,2602,2617,138,23,193,5,41,152,-276,-1322,946,-271,-1281,1098,52,90,-9,10886,10918,10528,11772,12.7463072,13.6408429,12.6346253,12.7039452,0.11168193,0.93689775,0.19908518,0.73786766,-6.4192831,4.5922553,-6.2201979,5.33012296
50,3,5,13,247,Georgia,Rockdale County,93554,93644,93961,94984,90,317,1023,235,931,969,216,941,971,19,-10,-2,0,45,110,47,216,941,47,261,1051,24,66,-26,885,885,678,905,9.92510861,10.2569531,10.0317156,10.2781233,-0.106607,-0.0211702,0.47973135,1.16436,2.30271048,9.96057054,2.78244183,11.1249305
50,3,5,13,249,Georgia,Schley County,4546,4534,4476,4496,-12,-58,20,14,55,56,11,55,55,3,0,1,0,0,0,-14,-55,21,-14,-55,21,-1,-3,-2,0,0,0,0,12.208657,12.4832813,12.208657,12.2603656,0,0.22291574,0,0,-12.208657,4.68123049,-12.208657,4.68123049
50,3,5,13,251,Georgia,Screven County,14066,14078,14055,13977,12,-23,-78,34,166,163,47,232,236,-13,-66,-73,0,0,0,24,35,2,24,35,2,1,8,-7,246,246,212,246,11.8010877,11.6295662,16.4930864,16.8378995,-4.6919987,-5.2083333,0,0,2.48818114,0.14269406,2.48818114,0.14269406
50,3,5,13,253,Georgia,Seminole County,9152,9131,9142,9127,-21,11,-15,16,94,96,37,161,161,-21,-67,-65,0,1,2,0,74,49,0,75,51,0,3,-1,96,95,74,119,10.2884037,10.5096064,17.6216275,17.6254858,-7.3332239,-7.1158794,0.1094511,0.21895013,8.0993816,5.36427829,8.2088327,5.58322842
50,3,5,13,255,Georgia,Spalding County,67301,67455,67699,68919,154,244,1220,213,821,844,230,1075,1063,-17,-254,-219,0,3,14,172,475,1359,172,478,1373,-1,20,66,778,778,557,908,12.149104,12.3556193,15.9077793,15.561639,-3.7586753,-3.2060197,0.0443938,0.20495103,7.02901875,19.8948894,7.07341255,20.0998404
50,3,5,13,257,Georgia,Stephens County,26787,26820,26765,26767,33,-55,2,74,285,302,87,464,445,-13,-179,-143,0,7,11,44,107,147,44,114,158,2,10,-13,839,837,765,530,10.6373052,11.2829709,17.3182794,16.6255698,-6.6809742,-5.3425988,0.26126715,0.41096914,3.99365494,5.49204214,4.25492209,5.90301128
50,3,5,13,259,Georgia,Stewart County,5312,5304,4914,4648,-8,-390,-266,10,31,33,17,76,73,-7,-45,-40,0,68,163,-2,-380,-425,-2,-312,-262,1,-33,36,1584,1593,1183,748,6.06772363,6.90232169,14.8757095,15.2687722,-8.8079859,-8.3664505,13.3098454,34.0932859,-74.378548,-88.893537,-61.068702,-54.800251
50,3,5,13,261,Georgia,Sumter County,29612,29516,28978,28877,-96,-538,-101,86,335,348,116,425,425,-30,-90,-77,0,12,33,-69,-444,-41,-69,-432,-8,3,-16,-16,1722,1675,1427,1465,11.4541662,12.0300752,14.5314049,14.6919022,-3.0772387,-2.661827,0.41029849,1.14078299,-15.181044,-1.4173364,-14.770746,-0.2765535
50,3,5,13,263,Georgia,Talbot County,5735,5726,5746,5747,-9,20,1,11,48,46,21,106,103,-10,-58,-57,0,0,0,1,79,55,1,79,55,0,-1,3,0,0,0,0,8.36820084,8.00487253,18.4797768,17.9239537,-10.111576,-9.9190812,0,0,13.7726639,9.57104324,13.7726639,9.57104324
50,3,5,13,265,Georgia,Taliaferro County,1562,1562,1560,1600,0,-2,40,2,13,15,9,32,35,-7,-19,-20,0,0,0,8,17,58,8,17,58,-1,0,2,19,19,18,18,8.32799488,9.49367089,20.4996797,22.1518987,-12.171685,-12.658228,0,0,10.8904548,36.7088608,10.8904548,36.7088608
50,3,5,13,267,Georgia,Tattnall County,24287,24316,24132,24064,29,-184,-68,72,253,268,57,307,319,15,-54,-51,0,6,12,7,-140,-15,7,-134,-3,7,4,-14,4376,4370,3968,3904,10.4441876,11.1212549,12.6733818,13.2376131,-2.2291942,-2.1163582,0.24768824,0.49796664,-5.7793923,-0.6224583,-5.5317041,-0.1244917
50,3,5,13,269,Georgia,Taylor County,7816,7819,7754,7737,3,-65,-17,22,78,76,28,135,136,-6,-57,-60,0,-1,-1,9,-13,47,9,-14,46,0,6,-3,232,232,216,216,10.0173377,9.81214899,17.3376999,17.5585824,-7.3203622,-7.7464334,-0.1284274,-0.1291072,-1.6695563,6.06803951,-1.7979837,5.93893228
50,3,5,13,271,Georgia,Telfair County,12477,12465,12330,12354,-12,-135,24,29,119,117,55,207,218,-26,-88,-101,0,19,42,13,-71,84,13,-52,126,1,5,-1,3034,3047,2963,3079,9.59870942,9.47982499,16.6969147,17.6632637,-7.0982053,-8.1834387,1.53256705,3.4030141,-5.7269611,6.8060282,-4.194394,10.2090423
50,3,5,13,273,Georgia,Terrell County,9184,9138,8904,8754,-46,-234,-150,17,91,92,52,156,160,-35,-65,-68,0,0,0,-12,-165,-80,-12,-165,-80,1,-4,-2,290,289,291,291,10.0875734,10.4202061,17.292983,18.1220976,-7.2054096,-7.7018915,0,0,-18.290655,-9.0610488,-18.290655,-9.0610488
50,3,5,13,275,Georgia,Thomas County,45806,45785,45815,45561,-21,30,-254,133,500,529,166,647,666,-33,-147,-137,0,-3,-11,2,151,-91,2,148,-102,10,29,-15,484,484,490,486,10.9170306,11.5785327,14.1266376,14.5771319,-3.209607,-2.9985992,-0.0655022,-0.2407634,3.29694323,-1.9917703,3.23144105,-2.2325337
50,3,5,13,277,Georgia,Tift County,41347,41374,41123,41412,27,-251,289,139,522,539,122,543,539,17,-21,0,0,3,11,-2,-250,286,-2,-247,297,12,17,-8,916,916,846,975,12.6550056,13.0611256,13.1641151,13.0611256,-0.5091094,0,0.07272992,0.26655358,-6.0608265,6.93039317,-5.9880965,7.19694675
50,3,5,13,279,Georgia,Toombs County,27031,27081,26873,26837,50,-208,-36,105,371,387,96,442,455,9,-71,-68,2,17,45,35,-165,-4,37,-148,41,4,11,-9,595,595,538,562,13.7524558,14.4107243,16.3843274,16.9428412,-2.6318716,-2.5321169,0.63016644,1.67566561,-6.1163213,-0.1489481,-5.4861549,1.52671756
50,3,5,13,281,Georgia,Towns County,12487,12545,12867,12972,58,322,105,17,86,90,45,229,236,-28,-143,-146,0,7,16,98,484,241,98,491,257,-12,-26,-6,898,896,878,586,6.76845585,6.96621386,18.0229813,18.2669608,-11.254525,-11.300747,0.55092082,1.23843802,38.0922399,18.6539727,38.6431607,19.8924107
50,3,5,13,283,Georgia,Treutlen County,6401,6396,6382,6365,-5,-14,-17,19,69,67,20,111,119,-1,-42,-52,0,0,0,-5,28,36,-5,28,36,1,0,-1,422,422,494,470,10.7998122,10.5122774,17.3736109,18.6710599,-6.5737987,-8.1587825,0,0,4.38253248,5.64838786,4.38253248,5.64838786
50,3,5,13,285,Georgia,Troup County,69427,69323,69479,70191,-104,156,712,184,836,875,240,932,923,-56,-96,-48,0,37,89,-53,167,666,-53,204,755,5,48,5,1566,1503,1361,1359,12.0459359,12.5295339,13.4292013,13.2168683,-1.3832654,-0.6873344,0.53313353,1.27443259,2.40630538,9.53676523,2.93943891,10.8111978
50,3,5,13,287,Georgia,Turner County,9001,8983,8931,8842,-18,-52,-89,25,102,102,34,128,134,-9,-26,-32,0,0,0,-11,-31,-54,-11,-31,-54,2,5,-3,263,263,263,307,11.3877414,11.4780847,14.2904991,15.0790525,-2.9027576,-3.6009678,0,0,-3.4609802,-6.0766331,-3.4609802,-6.0766331
50,3,5,13,289,Georgia,Twiggs County,8023,8011,7899,7680,-12,-112,-219,20,74,63,34,156,168,-14,-82,-105,0,0,-1,2,-34,-113,2,-34,-114,0,4,0,102,102,102,102,9.30232558,8.08781051,19.610308,21.5674947,-10.307982,-13.479684,0,-0.1283779,-4.2740415,-14.506708,-4.2740415,-14.635086
50,3,5,13,291,Georgia,Union County,24626,24798,25560,26388,172,762,828,40,167,167,95,439,442,-55,-272,-275,0,7,17,256,1081,1040,256,1088,1057,-29,-54,46,458,458,471,518,6.63251122,6.42950643,17.4351642,17.017017,-10.802653,-10.587511,0.27800945,0.65450065,42.9326026,40.04004,43.210612,40.6945407
50,3,5,13,293,Georgia,Upson County,27699,27740,27673,28086,41,-67,413,88,330,330,120,532,527,-32,-202,-197,0,6,15,75,112,572,75,118,587,-2,17,23,320,320,260,371,11.9105625,11.8366542,19.2012705,18.902778,-7.290708,-7.0661239,0.21655568,0.53802974,4.04237273,20.5168672,4.25892841,21.054897
50,3,5,13,295,Georgia,Walker County,67660,67742,68405,68915,82,663,510,188,700,736,241,1001,998,-53,-301,-262,0,7,-2,132,959,759,132,966,757,3,-2,15,1258,1258,1151,1425,10.2830029,10.7194873,14.7046942,14.5353918,-4.4216913,-3.8159045,0.10283003,-0.029129,14.087714,11.0544713,14.190544,11.0253423
50,3,5,13,297,Georgia,Walton County,96669,97153,99808,103065,484,2655,3257,245,1009,1094,268,1149,1183,-23,-140,-89,1,25,72,529,2858,3166,530,2883,3238,-23,-88,108,768,768,770,984,10.2456832,10.7850724,11.6672844,11.6624686,-1.4216012,-0.8773962,0.25385736,0.70980367,29.0209737,31.2116447,29.2748311,31.9214484
50,3,5,13,299,Georgia,Ware County,36247,36225,35547,35614,-22,-678,67,120,461,481,149,627,625,-29,-166,-144,0,3,7,-2,-503,213,-2,-500,220,9,-12,-9,2256,2256,1829,1880,12.8462353,13.5186408,17.4719947,17.5658015,-4.6257593,-4.0471607,0.08359806,0.19673698,-14.016608,5.98642515,-13.93301,6.18316213
50,3,5,13,301,Georgia,Warren County,5211,5208,5214,5155,-3,6,-59,9,54,52,20,100,102,-11,-46,-50,0,0,0,8,51,-9,8,51,-9,0,1,0,77,77,77,73,10.3626943,10.0298968,19.1901746,19.6740284,-8.8274803,-9.6441315,0,0,9.78698906,-1.7359437,9.78698906,-1.7359437
50,3,5,13,303,Georgia,Washington County,19992,19948,19766,19738,-44,-182,-28,49,196,198,56,336,333,-7,-140,-135,0,0,1,-38,-55,112,-38,-55,113,1,13,-6,1727,1726,1692,1793,9.87057461,10.0243013,16.920985,16.8590522,-7.0504104,-6.8347509,0,0.05062778,-2.7698041,5.67031187,-2.7698041,5.72093965
50,3,5,13,305,Georgia,Wayne County,30144,30145,30246,30896,1,101,650,77,336,345,89,452,473,-12,-116,-128,0,53,138,5,146,620,5,199,758,8,18,20,1903,1903,1756,1946,11.1274859,11.2852049,14.9691179,15.4721795,-3.841632,-4.1869746,1.75522843,4.51408197,4.83515756,20.2806581,6.59038598,24.7947401
50,3,5,13,307,Georgia,Webster County,2349,2352,2356,2328,3,4,-28,4,21,17,8,34,33,-4,-13,-16,0,1,2,7,17,-14,7,18,-12,0,-1,0,0,0,0,0,8.92098556,7.2587532,14.4435004,14.0905209,-5.5225149,-6.8317677,0.42480884,0.85397097,7.22175021,-5.9777968,7.64655905,-5.1238258
50,3,5,13,309,Georgia,Wheeler County,7479,7447,7748,7314,-32,301,-434,11,65,64,19,79,82,-8,-14,-18,0,0,-1,-24,337,-453,-24,337,-454,0,-22,38,2420,2420,2677,2275,8.55544587,8.49820741,10.3981573,10.8883282,-1.8427114,-2.3901208,0,-0.1327845,44.3566963,-60.151374,44.3566963,-60.284159
50,3,5,13,311,Georgia,White County,28000,28108,28393,28806,108,285,413,50,249,258,83,412,426,-33,-163,-168,0,2,2,150,456,560,150,458,562,-9,-10,19,719,719,659,669,8.81400329,9.02113673,14.5838127,14.8953653,-5.7698094,-5.8742286,0.07079521,0.06993129,16.1413072,19.5807619,16.2121024,19.6506932
50,3,5,13,313,Georgia,Whitfield County,102866,102776,102688,103132,-90,-88,444,282,1209,1266,228,1134,1116,54,75,150,2,37,127,-151,-266,213,-149,-229,340,5,66,-46,1090,1090,901,997,11.768485,12.3020115,11.0384301,10.8444272,0.7300549,1.4575843,0.36016042,1.23408804,-2.5892614,2.0697697,-2.229101,3.30385774
50,3,5,13,315,Georgia,Wilcox County,8767,8792,8746,8761,25,-46,15,21,74,75,42,149,153,-21,-75,-78,0,0,-2,50,30,92,50,30,90,-4,-1,3,1887,1949,1904,1990,8.43881857,8.56800137,16.9916752,17.4787228,-8.5528567,-8.9107214,0,-0.22848,3.42114266,10.5100817,3.42114266,10.2816016
50,3,5,13,317,Georgia,Wilkes County,9567,9556,9516,9599,-11,-40,83,23,93,93,33,170,171,-10,-77,-78,0,3,8,-3,30,148,-3,33,156,2,4,5,110,110,97,110,9.75251678,9.73057808,17.8271812,17.8917081,-8.0746644,-8.16113,0.31459732,0.83703897,3.14597315,15.485221,3.46057047,16.32226
50,3,5,13,319,Georgia,Wilkinson County,8868,8824,8791,8681,-44,-33,-110,18,95,102,44,153,169,-26,-58,-67,0,0,1,-18,20,-41,-18,20,-40,0,5,-3,105,105,106,105,10.7862617,11.6758242,17.3715583,19.3452381,-6.5852966,-7.6694139,0,0.11446886,2.27079194,-4.6932234,2.27079194,-4.5787546
50,3,5,13,321,Georgia,Worth County,20783,20738,20557,20424,-45,-181,-133,66,224,204,81,300,304,-15,-76,-100,0,1,1,-31,-114,-28,-31,-113,-27,1,8,-6,174,174,171,174,10.848771,9.95583319,14.5296041,14.8361436,-3.680833,-4.8803104,0.04843201,0.0488031,-5.5212495,-1.3664869,-5.4728175,-1.3176838
40,4,9,15,0,Hawaii,Hawaii,1455273,1451043,1447154,1440196,-4230,-3889,-6958,3835,15518,15788,2838,12133,13328,997,3385,2460,120,2048,5785,-4993,-9479,-15212,-4873,-7431,-9427,-354,157,9,40759,38540,41013,40874,10.7087268,10.9359794,8.37279177,9.23199474,2.33593507,1.70398462,1.41329247,4.00713457,-6.5413083,-10.536998,-5.1280158,-6.529863
50,4,9,15,1,Hawaii,Hawaii County,200631,200712,203792,206315,81,3080,2523,503,2034,2056,430,1944,2077,73,90,-21,13,327,814,-42,2691,1722,-29,3018,2536,37,-28,8,2696,2408,2667,2651,10.0567609,10.0266516,9.61177145,10.1290639,0.44498942,-0.1024123,1.61679489,3.96969571,13.3051836,8.39780838,14.9219785,12.3675041
50,4,9,15,3,Hawaii,Honolulu County,1016506,1012305,1004673,995638,-4201,-7632,-9035,2748,11054,11256,1963,8346,9276,785,2708,1980,102,1374,4141,-4672,-11774,-15236,-4570,-10400,-11095,-416,60,80,34887,33076,35193,35063,10.9609525,11.25425,8.27574718,9.27455781,2.68520529,1.97969216,1.3624343,4.14035617,-11.674892,-15.233631,-10.312458,-11.093275
50,4,9,15,5,Hawaii,Kalawao County,80,80,81,82,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,12.4223602,12.2699387,0,0,12.4223602,12.2699387,0,0,0,0,0,0
50,4,9,15,7,Hawaii,Kauai County,73294,73186,73791,73810,-108,605,19,171,765,772,144,566,611,27,199,161,0,108,272,-132,257,-390,-132,365,-118,-3,41,-24,932,887,919,922,10.409792,10.4606337,7.70188533,8.2790767,2.70790668,2.18155704,1.4696177,3.68561189,3.49714581,-5.284517,4.96676351,-1.5989052
50,4,9,15,9,Hawaii,Maui County,164762,164760,164817,164351,-2,57,-466,413,1664,1703,301,1277,1364,112,387,339,5,239,558,-147,-653,-1308,-142,-414,-750,28,84,-55,2226,2151,2216,2220,10.097792,10.3472999,7.74932717,8.28756137,2.34846485,2.05973849,1.45034393,3.39036601,-3.9626552,-7.9473096,-2.5123112,-4.5569436
40,4,8,16,0,Idaho,Idaho,1839092,1849202,1904314,1939033,10110,55112,34719,5467,21872,22524,3628,17084,18838,1839,4788,3686,58,697,1844,8669,51339,28639,8727,52036,30483,-456,-1712,550,49701,49645,49946,49834,11.6541397,11.7210338,9.10293176,9.80291397,2.55120799,1.91811981,0.37138512,0.95958028,27.3551518,14.903156,27.7265369,15.8627363
50,4,8,16,1,Idaho,Ada County,494964,498260,512914,518907,3296,14654,5993,1231,4961,5122,868,4007,4394,363,954,728,16,175,510,3101,13973,4776,3117,14148,5286,-184,-448,-21,13484,13464,13510,13488,9.81235673,9.92807861,7.92544112,8.51698114,1.88691561,1.41109747,0.34613232,0.98854356,27.6371821,9.25741965,27.9833144,10.2459632
50,4,8,16,3,Idaho,Adams County,4380,4425,4632,4817,45,207,185,13,39,40,14,45,53,-1,-6,-13,0,2,3,52,224,186,52,226,189,-6,-13,9,28,28,28,28,8.61212322,8.46650439,9.93706525,11.2181183,-1.324942,-2.7516139,0.44164734,0.63498783,49.4645026,39.3692454,49.9061499,40.0042333
50,4,8,16,5,Idaho,Bannock County,87017,87270,88349,89517,253,1079,1168,282,1058,1084,191,915,985,91,143,99,1,31,74,147,885,993,148,916,1067,14,20,2,2255,2254,2259,2257,12.0488102,12.1889512,10.4202848,11.0757537,1.62852539,1.11319758,0.35303697,0.83208708,10.0786361,11.165709,10.4316731,11.9977961
50,4,8,16,7,Idaho,Bear Lake County,6371,6367,6559,6722,-4,192,163,23,87,89,27,80,89,-4,7,0,0,2,8,0,190,150,0,192,158,0,-7,5,59,59,59,59,13.4612409,13.4026052,12.3781526,13.4026052,1.08308835,0,0.30945381,1.20472856,29.3981123,22.5886605,29.7075661,23.7933891
50,4,8,16,9,Idaho,Benewah County,9531,9576,9941,10370,45,365,429,25,106,111,23,126,144,2,-20,-33,0,0,-2,47,401,447,47,401,445,-4,-16,17,65,65,65,65,10.8623252,10.9300379,12.9118205,14.1795086,-2.0494953,-3.2494707,0,-0.1969376,41.092381,44.0155581,41.092381,43.8186205
50,4,8,16,11,Idaho,Bingham County,47995,48106,48898,49923,111,792,1025,152,630,653,108,481,537,44,149,116,1,9,16,55,632,874,56,641,890,11,2,19,507,507,507,507,12.9891551,13.2158145,9.91711682,10.8681353,3.07203827,2.34767914,0.18555936,0.32381781,13.0303905,17.688548,13.2159499,18.0123658
50,4,8,16,13,Idaho,Blaine County,24275,24342,24767,24866,67,425,99,38,171,176,44,147,161,-6,24,15,6,46,120,71,358,-24,77,404,96,-4,-3,-12,379,378,379,379,6.96410027,7.09205569,5.98668269,6.48761912,0.97741758,0.60443656,1.8733837,4.83549252,14.5798123,-0.9670985,16.453196,3.86839401
50,4,8,16,15,Idaho,Boise County,7613,7662,8121,8333,49,459,212,12,41,41,7,80,85,5,-39,-44,1,11,30,49,515,213,50,526,243,-6,-28,13,19,19,19,19,5.19546347,4.98359062,10.1374897,10.3318342,-4.9420262,-5.3482436,1.39390483,3.64652972,65.26009,25.890361,66.6539948,29.5368907
50,4,8,16,17,Idaho,Bonner County,47105,47402,49617,51414,297,2215,1797,97,403,417,98,486,542,-1,-83,-125,0,11,11,327,2403,1828,327,2414,1839,-29,-116,83,518,519,518,518,8.30765108,8.25489206,10.0186561,10.7293801,-1.7110051,-2.474488,0.22675971,0.21775495,49.5366887,36.1869129,49.7634484,36.4046679
50,4,8,16,19,Idaho,Bonneville County,123955,124716,128045,129496,761,3329,1451,452,1805,1851,231,1133,1255,221,672,596,2,14,41,543,2701,822,545,2715,863,-5,-58,-8,1670,1669,1667,1667,14.2822666,14.3744103,8.96499064,9.74602102,5.317276,4.62838927,0.11077658,0.31839591,21.371968,6.38344963,21.4827446,6.70184553
50,4,8,16,21,Idaho,Boundary County,12057,12137,12635,13345,80,498,710,35,153,158,29,141,153,6,12,5,0,19,49,81,487,636,81,506,685,-7,-20,20,119,119,119,119,12.3526562,12.1632025,11.3838204,11.778291,0.96883578,0.38491147,1.53398999,3.77213241,39.3185855,48.960739,40.8525755,52.7328714
50,4,8,16,23,Idaho,Butte County,2575,2583,2650,2684,8,67,34,9,30,31,10,38,42,-1,-8,-11,0,0,-1,9,79,45,9,79,44,0,-4,1,4,4,4,4,11.4656985,11.6235471,14.523218,15.7480315,-3.0575196,-4.1244844,0,-0.3749531,30.1930059,16.8728909,30.1930059,16.4979378
50,4,8,16,25,Idaho,Camas County,1073,1083,1129,1153,10,46,24,3,10,10,5,13,14,-2,-3,-4,0,1,1,14,52,25,14,53,26,-2,-4,2,0,0,0,0,9.04159132,8.76424189,11.7540687,12.2699387,-2.7124774,-3.5056968,0.90415913,0.87642419,47.0162749,21.9106047,47.920434,22.7870289
50,4,8,16,27,Idaho,Canyon County,231106,232998,243774,251065,1892,10776,7291,836,3256,3354,399,1988,2185,437,1268,1169,10,55,180,1542,9889,5702,1552,9944,5882,-97,-436,240,3231,3228,3229,3237,13.6585202,13.5559243,8.33941591,8.83115518,5.31910431,4.72476907,0.23071825,0.72750935,41.4831408,23.0458796,41.713859,23.7733889
50,4,8,16,29,Idaho,Caribou County,7028,7012,7110,7190,-16,98,80,17,96,98,19,92,104,-2,4,-6,0,6,15,-14,86,70,-14,92,85,0,2,1,79,78,79,79,13.595808,13.7062937,13.029316,14.5454545,0.566492,-0.8391608,0.849738,2.0979021,12.179578,9.79020979,13.029316,11.8881119
50,4,8,16,31,Idaho,Cassia County,24693,24760,25249,25655,67,489,406,96,391,402,45,240,265,51,151,137,1,41,108,6,292,176,7,333,284,9,5,-15,369,369,369,369,15.6371853,15.7944366,9.59827231,10.4117555,6.038913,5.38268113,1.63970485,4.24328147,11.677898,6.91497721,13.3176028,11.1582587
50,4,8,16,33,Idaho,Clark County,788,791,793,806,3,2,13,3,9,9,0,4,6,3,5,3,0,2,1,0,-5,8,0,-3,9,0,0,1,2,2,2,2,11.3636364,11.2570356,5.05050505,7.50469043,6.31313131,3.75234522,2.52525253,1.25078174,-6.3131313,10.0062539,-3.7878788,11.2570356
50,4,8,16,35,Idaho,Clearwater County,8731,8752,8917,9015,21,165,98,20,73,73,31,127,141,-11,-54,-68,0,2,6,34,226,159,34,228,165,-2,-9,1,683,683,683,683,8.2630596,8.14186928,14.3754598,15.7260763,-6.1124002,-7.584207,0.22638519,0.66919474,25.581527,17.7336605,25.8079122,18.4028552
50,4,8,16,37,Idaho,Custer County,4274,4265,4434,4506,-9,169,72,9,30,30,14,52,64,-5,-22,-34,0,3,4,-2,198,97,-2,201,101,-2,-10,5,120,119,120,120,6.89734452,6.7114094,11.9553972,14.3176734,-5.0580527,-7.606264,0.68973445,0.89485459,45.5224738,21.7002237,46.2122083,22.5950783
50,4,8,16,39,Idaho,Elmore County,28665,28669,28941,29403,4,272,462,86,425,439,57,233,260,29,192,179,6,39,107,-38,34,174,-32,73,281,7,7,2,1085,1086,1170,1170,14.7543829,15.0486768,8.08887346,8.91265597,6.66550946,6.13602084,1.35393161,3.66790073,1.18035063,5.96462361,2.53428224,9.63252434
50,4,8,16,41,Idaho,Franklin County,14196,14284,14676,15189,88,392,513,52,212,219,25,104,118,27,108,101,0,1,0,61,287,407,61,288,407,0,-4,5,94,94,94,94,14.640884,14.665997,7.18232044,7.90222669,7.45856354,6.7637703,0.06906077,0,19.820442,27.2559853,19.8895028,27.2559853
50,4,8,16,43,Idaho,Fremont County,13383,13414,13606,13978,31,192,372,47,160,166,27,132,145,20,28,21,0,4,14,8,160,332,8,164,346,3,0,5,467,467,467,467,11.8430792,12.0359629,9.77054034,10.5133411,2.07253886,1.52262181,0.29607698,1.01508121,11.8430792,24.0719258,12.1391562,25.087007
50,4,8,16,45,Idaho,Gem County,19126,19274,19832,20418,148,558,586,60,210,214,59,270,297,1,-60,-83,0,8,22,160,639,620,160,647,642,-13,-29,27,260,260,260,260,10.7400399,10.6335404,13.8086227,14.757764,-3.0685828,-4.1242236,0.40914438,1.0931677,32.6804071,30.8074534,33.0895515,31.9006211
50,4,8,16,47,Idaho,Gooding County,15599,15643,15725,15715,44,82,-10,35,168,171,52,209,235,-17,-41,-64,2,11,22,59,107,37,61,118,59,0,5,-5,108,107,108,107,10.7115532,10.8778626,13.3256822,14.9491094,-2.614129,-4.0712468,0.7013517,1.39949109,6.82223922,2.35368957,7.52359092,3.75318066
50,4,8,16,49,Idaho,Idaho County,16542,16588,17053,17593,46,465,540,26,121,126,42,219,241,-16,-98,-115,0,1,5,66,587,628,66,588,633,-4,-25,22,496,496,496,496,7.19360304,7.27356693,13.019827,13.9121399,-5.826224,-6.638573,0.05945126,0.28863361,34.8978925,36.2523812,34.9573437,36.5410148
50,4,8,16,51,Idaho,Jefferson County,30889,31077,32253,33428,188,1176,1175,125,452,468,47,205,226,78,247,242,1,5,5,109,950,905,110,955,910,0,-26,23,175,175,175,175,14.2744355,14.2506965,6.47402495,6.88174662,7.80041055,7.36894992,0.15790305,0.15225103,30.001579,27.5574367,30.1594821,27.7096877
50,4,8,16,53,Idaho,Jerome County,24241,24268,24745,25311,27,477,566,94,337,353,35,192,223,59,145,130,5,75,165,-41,255,268,-36,330,433,4,2,3,208,208,208,208,13.7514537,14.1042033,7.83465611,8.91002078,5.91679758,5.19418252,3.06041254,6.59261627,10.4054026,10.708007,13.4658152,17.3006233
50,4,8,16,55,Idaho,Kootenai County,171374,172790,180146,183578,1416,7356,3432,456,1861,1921,357,1765,1910,99,96,11,0,-37,-52,1429,7635,3390,1429,7598,3338,-112,-338,83,1752,1753,1753,1753,10.5458213,10.5629543,10.0018134,10.5024689,0.54400798,0.06048542,-0.2096697,-0.2859311,43.2656346,18.6405076,43.0559648,18.3545765
50,4,8,16,57,Idaho,Latah County,39518,39629,40397,40978,111,768,581,109,425,435,64,260,281,45,165,154,4,51,142,52,546,307,56,597,449,10,6,-22,2667,2661,2667,2673,10.621548,10.6912442,6.49788819,6.906298,4.12365981,3.78494624,1.27458576,3.49001536,13.6455652,7.5453149,14.920151,11.0353303
